time_bucket,as_collateral_tx_count,as_debt_tx_count,liquidation_tx_count,unique_liquidated_users,unique_liquidators,liquidated_collateral_value_usd,liquidated_collateral_value_eth,liquidation_debt_covered_value_usd,liquidation_debt_covered_value_eth
2025-04-05 14:00:00.000 UTC,2,2,4,4,4,85.76928653144651,0.04796291694249745,81.7451356242213,0.04571265692483549
2025-04-05 20:00:00.000 UTC,1,1,2,2,2,31.400062163205227,0.017550051476717128,29.801846269333335,0.016656781491153138
2025-04-05 22:00:00.000 UTC,1,1,2,2,2,15.80780532985187,0.008793305181373072,15.186034920600001,0.008447476302675989
2025-04-06 02:00:00.000 UTC,2,2,4,4,3,15162.618619887859,8.389938592725187,14531.31409523092,8.040624260301561
2025-04-06 04:00:00.000 UTC,2,2,4,4,2,33.55065560288619,0.018542292375500997,31.994581949637173,0.017682306644505673
2025-04-06 06:00:00.000 UTC,2,2,4,4,2,33.44373351974036,0.01853590641062944,32.037637036451,0.01775670018497641
2025-04-06 10:00:00.000 UTC,1,1,2,2,2,16.005387662160036,0.008949089920469392,15.306350045443331,0.008558237343761505
2025-04-06 12:00:00.000 UTC,36,36,72,72,34,123811.50408946167,69.5694060005639,115680.61577502274,65.00233369794657
2025-04-06 14:00:00.000 UTC,2,2,4,4,4,5318.550493698116,3.0193072444858493,5086.621341394942,2.8876464077191026
2025-04-06 16:00:00.000 UTC,298,298,596,582,98,8980997.521549646,5184.556570285429,8453288.956128638,4880.576475740631
2025-04-06 18:00:00.000 UTC,354,354,708,694,94,24460558.90339368,14946.073725908052,23300463.451423254,14238.311228064726
2025-04-06 20:00:00.000 UTC,214,214,428,426,88,9904212.364596676,6189.467599952007,9310392.795238009,5818.584601718893
2025-04-06 22:00:00.000 UTC,148,148,296,295,74,1920400.7425988368,1217.4429096620593,1812100.9473977047,1148.8386923308599
2025-04-07 00:00:00.000 UTC,17,17,34,33,12,271997.94425487024,171.79424264988833,250023.84633590005,157.92269278477156
2025-04-07 02:00:00.000 UTC,136,136,272,268,74,2827500.4861680185,1793.499537867346,2624950.253437951,1665.1367766134822
2025-04-07 04:00:00.000 UTC,11,11,22,22,14,843257.7472284918,545.080104519029,803879.2098633193,519.625345749859
2025-04-07 06:00:00.000 UTC,719,719,1438,1387,165,43519491.31333469,29404.348016144708,41006004.8871225,27714.885601710168
2025-04-07 08:00:00.000 UTC,9,9,18,18,11,2278.9128282310044,1.5296324813486348,2154.008085226423,1.4458091542159504
2025-04-07 10:00:00.000 UTC,5,5,10,10,6,389.2551133552531,0.26029729919248046,371.58600189013447,0.2484845504522556
2025-04-07 22:00:00.000 UTC,7,7,14,14,10,194.39797330474664,0.12359557868874255,184.37539241321375,0.11722400680958463
2025-04-08 00:00:00.000 UTC,2,2,4,4,3,50.363464416436,0.032279754275696036,47.8980822552263,0.03069983096384564
2025-04-08 02:00:00.000 UTC,2,2,4,4,3,33.79044830272957,0.021227328258977236,32.34973373330589,0.020322502183831404
2025-04-08 04:00:00.000 UTC,2,2,4,4,4,31.790751003641837,0.019990725505740724,30.314106024496503,0.019062190573827985
2025-04-08 14:00:00.000 UTC,2,2,4,4,4,12056.763828750007,7.794128553472744,11349.16790966654,7.337476805991272
2025-04-08 16:00:00.000 UTC,9,9,18,18,11,29615.17399575292,19.810789505830517,28062.756538983675,18.775838514500848
2025-04-08 18:00:00.000 UTC,4,4,8,8,5,237.8228601906867,0.16137519235261924,227.36594716773388,0.15428201749319287
2025-04-08 20:00:00.000 UTC,6,6,12,12,5,141.6035665693181,0.09614375632874349,135.046995388492,0.09169218823566273
2025-04-08 22:00:00.000 UTC,4,4,8,8,7,68.54896789935935,0.04676525774213544,65.1580879464642,0.04445218969531366
2025-04-09 00:00:00.000 UTC,187,187,374,367,83,1911630.5055559268,1316.562522720704,1768215.1341258641,1218.0194676239773
2025-04-09 02:00:00.000 UTC,5,5,10,10,6,217.10838462312492,0.15198343468101902,205.71873134849247,0.14401629705302454
